JPEGImages\dehw_train_00046_3_2.jpg Annotations\dehw_train_00046_3_2.png
JPEGImages\dehw_train_00781_1_1.jpg Annotations\dehw_train_00781_1_1.png
JPEGImages\dehw_train_01019_0_1.jpg Annotations\dehw_train_01019_0_1.png
JPEGImages\dehw_train_00881_0_0.jpg Annotations\dehw_train_00881_0_0.png
JPEGImages\dehw_train_00020_1_0.jpg Annotations\dehw_train_00020_1_0.png
JPEGImages\dehw_train_00889_1_1.jpg Annotations\dehw_train_00889_1_1.png
JPEGImages\dehw_train_00685_0_0.jpg Annotations\dehw_train_00685_0_0.png
JPEGImages\dehw_train_00099_2_0.jpg Annotations\dehw_train_00099_2_0.png
JPEGImages\dehw_train_00838_0_0.jpg Annotations\dehw_train_00838_0_0.png
JPEGImages\dehw_train_00436_4_3.jpg Annotations\dehw_train_00436_4_3.png
JPEGImages\dehw_train_00654_0_0.jpg Annotations\dehw_train_00654_0_0.png
JPEGImages\dehw_train_01033_1_1.jpg Annotations\dehw_train_01033_1_1.png
JPEGImages\dehw_train_00861_1_1.jpg Annotations\dehw_train_00861_1_1.png
JPEGImages\dehw_train_00311_2_2.jpg Annotations\dehw_train_00311_2_2.png
JPEGImages\dehw_train_00822_0_1.jpg Annotations\dehw_train_00822_0_1.png
JPEGImages\dehw_train_00036_0_0.jpg Annotations\dehw_train_00036_0_0.png
JPEGImages\dehw_train_00346_0_0.jpg Annotations\dehw_train_00346_0_0.png
JPEGImages\dehw_train_00772_0_1.jpg Annotations\dehw_train_00772_0_1.png
JPEGImages\dehw_train_00511_3_0.jpg Annotations\dehw_train_00511_3_0.png
JPEGImages\dehw_train_00026_2_2.jpg Annotations\dehw_train_00026_2_2.png
JPEGImages\dehw_train_00269_1_0.jpg Annotations\dehw_train_00269_1_0.png
JPEGImages\dehw_train_00534_3_1.jpg Annotations\dehw_train_00534_3_1.png
JPEGImages\dehw_train_00792_0_0.jpg Annotations\dehw_train_00792_0_0.png
JPEGImages\dehw_train_00884_0_1.jpg Annotations\dehw_train_00884_0_1.png
JPEGImages\dehw_train_00847_2_0.jpg Annotations\dehw_train_00847_2_0.png
JPEGImages\dehw_train_00062_1_1.jpg Annotations\dehw_train_00062_1_1.png
JPEGImages\dehw_train_00127_0_2.jpg Annotations\dehw_train_00127_0_2.png
JPEGImages\dehw_train_00041_3_2.jpg Annotations\dehw_train_00041_3_2.png
JPEGImages\dehw_train_00625_4_0.jpg Annotations\dehw_train_00625_4_0.png
JPEGImages\dehw_train_00246_0_1.jpg Annotations\dehw_train_00246_0_1.png
JPEGImages\dehw_train_00689_0_0.jpg Annotations\dehw_train_00689_0_0.png
JPEGImages\dehw_train_01056_0_0.jpg Annotations\dehw_train_01056_0_0.png
JPEGImages\dehw_train_00899_2_2.jpg Annotations\dehw_train_00899_2_2.png
JPEGImages\dehw_train_00875_0_0.jpg Annotations\dehw_train_00875_0_0.png
JPEGImages\dehw_train_00564_1_0.jpg Annotations\dehw_train_00564_1_0.png
JPEGImages\dehw_train_01015_0_0.jpg Annotations\dehw_train_01015_0_0.png
JPEGImages\dehw_train_00732_0_0.jpg Annotations\dehw_train_00732_0_0.png
JPEGImages\dehw_train_00521_1_0.jpg Annotations\dehw_train_00521_1_0.png
JPEGImages\dehw_train_00677_0_0.jpg Annotations\dehw_train_00677_0_0.png
JPEGImages\dehw_train_01063_1_2.jpg Annotations\dehw_train_01063_1_2.png
JPEGImages\dehw_train_00488_1_0.jpg Annotations\dehw_train_00488_1_0.png
JPEGImages\dehw_train_00284_0_1.jpg Annotations\dehw_train_00284_0_1.png
JPEGImages\dehw_train_00209_1_0.jpg Annotations\dehw_train_00209_1_0.png
JPEGImages\dehw_train_01011_2_3.jpg Annotations\dehw_train_01011_2_3.png
JPEGImages\dehw_train_00730_0_1.jpg Annotations\dehw_train_00730_0_1.png
JPEGImages\dehw_train_00579_4_1.jpg Annotations\dehw_train_00579_4_1.png
JPEGImages\dehw_train_00593_1_1.jpg Annotations\dehw_train_00593_1_1.png
JPEGImages\dehw_train_00403_0_0.jpg Annotations\dehw_train_00403_0_0.png
JPEGImages\dehw_train_00731_2_0.jpg Annotations\dehw_train_00731_2_0.png
JPEGImages\dehw_train_00311_2_0.jpg Annotations\dehw_train_00311_2_0.png
JPEGImages\dehw_train_00162_0_0.jpg Annotations\dehw_train_00162_0_0.png
JPEGImages\dehw_train_00762_0_0.jpg Annotations\dehw_train_00762_0_0.png
JPEGImages\dehw_train_01039_2_1.jpg Annotations\dehw_train_01039_2_1.png
JPEGImages\dehw_train_00777_1_2.jpg Annotations\dehw_train_00777_1_2.png
JPEGImages\dehw_train_00345_1_1.jpg Annotations\dehw_train_00345_1_1.png
JPEGImages\dehw_train_00800_0_0.jpg Annotations\dehw_train_00800_0_0.png
JPEGImages\dehw_train_00621_2_1.jpg Annotations\dehw_train_00621_2_1.png
JPEGImages\dehw_train_00055_0_0.jpg Annotations\dehw_train_00055_0_0.png
JPEGImages\dehw_train_00850_0_1.jpg Annotations\dehw_train_00850_0_1.png
JPEGImages\dehw_train_00989_2_0.jpg Annotations\dehw_train_00989_2_0.png
JPEGImages\dehw_train_00870_1_1.jpg Annotations\dehw_train_00870_1_1.png
JPEGImages\dehw_train_00421_1_1.jpg Annotations\dehw_train_00421_1_1.png
JPEGImages\dehw_train_00200_1_2.jpg Annotations\dehw_train_00200_1_2.png
JPEGImages\dehw_train_00684_1_1.jpg Annotations\dehw_train_00684_1_1.png
JPEGImages\dehw_train_00117_1_0.jpg Annotations\dehw_train_00117_1_0.png
JPEGImages\dehw_train_00485_0_2.jpg Annotations\dehw_train_00485_0_2.png
JPEGImages\dehw_train_00783_1_0.jpg Annotations\dehw_train_00783_1_0.png
JPEGImages\dehw_train_00663_5_1.jpg Annotations\dehw_train_00663_5_1.png
JPEGImages\dehw_train_00016_1_2.jpg Annotations\dehw_train_00016_1_2.png
JPEGImages\dehw_train_00894_1_1.jpg Annotations\dehw_train_00894_1_1.png
JPEGImages\dehw_train_00281_1_0.jpg Annotations\dehw_train_00281_1_0.png
JPEGImages\dehw_train_00270_0_3.jpg Annotations\dehw_train_00270_0_3.png
JPEGImages\dehw_train_00516_1_0.jpg Annotations\dehw_train_00516_1_0.png
JPEGImages\dehw_train_00942_0_2.jpg Annotations\dehw_train_00942_0_2.png
JPEGImages\dehw_train_00484_1_0.jpg Annotations\dehw_train_00484_1_0.png
JPEGImages\dehw_train_00861_1_0.jpg Annotations\dehw_train_00861_1_0.png
JPEGImages\dehw_train_00764_0_0.jpg Annotations\dehw_train_00764_0_0.png
JPEGImages\dehw_train_00334_1_1.jpg Annotations\dehw_train_00334_1_1.png
JPEGImages\dehw_train_00744_2_1.jpg Annotations\dehw_train_00744_2_1.png
JPEGImages\dehw_train_00604_1_2.jpg Annotations\dehw_train_00604_1_2.png
JPEGImages\dehw_train_00806_1_1.jpg Annotations\dehw_train_00806_1_1.png
JPEGImages\dehw_train_00731_1_2.jpg Annotations\dehw_train_00731_1_2.png
JPEGImages\dehw_train_00795_0_2.jpg Annotations\dehw_train_00795_0_2.png
JPEGImages\dehw_train_00971_0_0.jpg Annotations\dehw_train_00971_0_0.png
JPEGImages\dehw_train_00287_2_0.jpg Annotations\dehw_train_00287_2_0.png
JPEGImages\dehw_train_00171_1_0.jpg Annotations\dehw_train_00171_1_0.png
JPEGImages\dehw_train_00585_1_0.jpg Annotations\dehw_train_00585_1_0.png
JPEGImages\dehw_train_00447_1_1.jpg Annotations\dehw_train_00447_1_1.png
JPEGImages\dehw_train_00577_1_3.jpg Annotations\dehw_train_00577_1_3.png
JPEGImages\dehw_train_01039_0_0.jpg Annotations\dehw_train_01039_0_0.png
JPEGImages\dehw_train_00249_1_2.jpg Annotations\dehw_train_00249_1_2.png
JPEGImages\dehw_train_00385_1_0.jpg Annotations\dehw_train_00385_1_0.png
JPEGImages\dehw_train_00922_1_2.jpg Annotations\dehw_train_00922_1_2.png
JPEGImages\dehw_train_00564_2_0.jpg Annotations\dehw_train_00564_2_0.png
JPEGImages\dehw_train_00841_1_1.jpg Annotations\dehw_train_00841_1_1.png
JPEGImages\dehw_train_00245_2_3.jpg Annotations\dehw_train_00245_2_3.png
JPEGImages\dehw_train_00789_3_1.jpg Annotations\dehw_train_00789_3_1.png
JPEGImages\dehw_train_00405_0_1.jpg Annotations\dehw_train_00405_0_1.png
JPEGImages\dehw_train_00620_1_0.jpg Annotations\dehw_train_00620_1_0.png
JPEGImages\dehw_train_00228_0_2.jpg Annotations\dehw_train_00228_0_2.png
JPEGImages\dehw_train_00615_0_0.jpg Annotations\dehw_train_00615_0_0.png
JPEGImages\dehw_train_00479_2_0.jpg Annotations\dehw_train_00479_2_0.png
JPEGImages\dehw_train_00473_0_0.jpg Annotations\dehw_train_00473_0_0.png
JPEGImages\dehw_train_00744_1_2.jpg Annotations\dehw_train_00744_1_2.png
JPEGImages\dehw_train_00352_1_2.jpg Annotations\dehw_train_00352_1_2.png
JPEGImages\dehw_train_00131_2_0.jpg Annotations\dehw_train_00131_2_0.png
JPEGImages\dehw_train_00377_1_0.jpg Annotations\dehw_train_00377_1_0.png
JPEGImages\dehw_train_00177_1_1.jpg Annotations\dehw_train_00177_1_1.png
JPEGImages\dehw_train_00352_0_0.jpg Annotations\dehw_train_00352_0_0.png
JPEGImages\dehw_train_00866_2_2.jpg Annotations\dehw_train_00866_2_2.png
JPEGImages\dehw_train_00092_0_1.jpg Annotations\dehw_train_00092_0_1.png
JPEGImages\dehw_train_00835_0_0.jpg Annotations\dehw_train_00835_0_0.png
JPEGImages\dehw_train_00620_3_0.jpg Annotations\dehw_train_00620_3_0.png
JPEGImages\dehw_train_00808_1_1.jpg Annotations\dehw_train_00808_1_1.png
JPEGImages\dehw_train_00305_0_0.jpg Annotations\dehw_train_00305_0_0.png
JPEGImages\dehw_train_00919_3_2.jpg Annotations\dehw_train_00919_3_2.png
JPEGImages\dehw_train_00509_3_3.jpg Annotations\dehw_train_00509_3_3.png
JPEGImages\dehw_train_00828_2_1.jpg Annotations\dehw_train_00828_2_1.png
JPEGImages\dehw_train_00643_1_0.jpg Annotations\dehw_train_00643_1_0.png
JPEGImages\dehw_train_00469_1_0.jpg Annotations\dehw_train_00469_1_0.png
JPEGImages\dehw_train_01046_1_1.jpg Annotations\dehw_train_01046_1_1.png
JPEGImages\dehw_train_01031_1_1.jpg Annotations\dehw_train_01031_1_1.png
JPEGImages\dehw_train_00085_1_0.jpg Annotations\dehw_train_00085_1_0.png
JPEGImages\dehw_train_00214_0_1.jpg Annotations\dehw_train_00214_0_1.png
JPEGImages\dehw_train_00696_1_1.jpg Annotations\dehw_train_00696_1_1.png
JPEGImages\dehw_train_00192_0_1.jpg Annotations\dehw_train_00192_0_1.png
JPEGImages\dehw_train_00446_2_0.jpg Annotations\dehw_train_00446_2_0.png
JPEGImages\dehw_train_00948_3_2.jpg Annotations\dehw_train_00948_3_2.png
JPEGImages\dehw_train_00329_1_0.jpg Annotations\dehw_train_00329_1_0.png
JPEGImages\dehw_train_00938_0_0.jpg Annotations\dehw_train_00938_0_0.png
JPEGImages\dehw_train_00493_0_0.jpg Annotations\dehw_train_00493_0_0.png
JPEGImages\dehw_train_00541_1_3.jpg Annotations\dehw_train_00541_1_3.png
JPEGImages\dehw_train_00384_0_0.jpg Annotations\dehw_train_00384_0_0.png
JPEGImages\dehw_train_00561_2_3.jpg Annotations\dehw_train_00561_2_3.png
JPEGImages\dehw_train_00393_0_1.jpg Annotations\dehw_train_00393_0_1.png
JPEGImages\dehw_train_00457_0_1.jpg Annotations\dehw_train_00457_0_1.png
JPEGImages\dehw_train_00907_2_2.jpg Annotations\dehw_train_00907_2_2.png
JPEGImages\dehw_train_00862_2_1.jpg Annotations\dehw_train_00862_2_1.png
JPEGImages\dehw_train_00352_2_2.jpg Annotations\dehw_train_00352_2_2.png
JPEGImages\dehw_train_00416_0_0.jpg Annotations\dehw_train_00416_0_0.png
JPEGImages\dehw_train_00436_4_0.jpg Annotations\dehw_train_00436_4_0.png
JPEGImages\dehw_train_01028_1_0.jpg Annotations\dehw_train_01028_1_0.png
JPEGImages\dehw_train_00138_2_2.jpg Annotations\dehw_train_00138_2_2.png
JPEGImages\dehw_train_00666_1_1.jpg Annotations\dehw_train_00666_1_1.png
JPEGImages\dehw_train_00613_0_2.jpg Annotations\dehw_train_00613_0_2.png
JPEGImages\dehw_train_00170_1_0.jpg Annotations\dehw_train_00170_1_0.png
JPEGImages\dehw_train_00160_0_0.jpg Annotations\dehw_train_00160_0_0.png
JPEGImages\dehw_train_00374_0_1.jpg Annotations\dehw_train_00374_0_1.png
JPEGImages\dehw_train_00961_0_0.jpg Annotations\dehw_train_00961_0_0.png
JPEGImages\dehw_train_00839_0_0.jpg Annotations\dehw_train_00839_0_0.png
JPEGImages\dehw_train_00664_4_2.jpg Annotations\dehw_train_00664_4_2.png
JPEGImages\dehw_train_00401_0_1.jpg Annotations\dehw_train_00401_0_1.png
JPEGImages\dehw_train_00449_1_1.jpg Annotations\dehw_train_00449_1_1.png
JPEGImages\dehw_train_00222_0_1.jpg Annotations\dehw_train_00222_0_1.png
JPEGImages\dehw_train_00900_0_0.jpg Annotations\dehw_train_00900_0_0.png
JPEGImages\dehw_train_00281_1_1.jpg Annotations\dehw_train_00281_1_1.png
JPEGImages\dehw_train_00702_1_0.jpg Annotations\dehw_train_00702_1_0.png
JPEGImages\dehw_train_00860_0_2.jpg Annotations\dehw_train_00860_0_2.png
JPEGImages\dehw_train_00183_0_3.jpg Annotations\dehw_train_00183_0_3.png
JPEGImages\dehw_train_00320_2_2.jpg Annotations\dehw_train_00320_2_2.png
JPEGImages\dehw_train_00569_4_0.jpg Annotations\dehw_train_00569_4_0.png
JPEGImages\dehw_train_00499_1_1.jpg Annotations\dehw_train_00499_1_1.png
JPEGImages\dehw_train_00528_2_2.jpg Annotations\dehw_train_00528_2_2.png
JPEGImages\dehw_train_00487_0_0.jpg Annotations\dehw_train_00487_0_0.png
JPEGImages\dehw_train_01011_0_2.jpg Annotations\dehw_train_01011_0_2.png
JPEGImages\dehw_train_00058_1_2.jpg Annotations\dehw_train_00058_1_2.png
JPEGImages\dehw_train_00822_1_0.jpg Annotations\dehw_train_00822_1_0.png
JPEGImages\dehw_train_00725_0_1.jpg Annotations\dehw_train_00725_0_1.png
JPEGImages\dehw_train_00552_1_0.jpg Annotations\dehw_train_00552_1_0.png
JPEGImages\dehw_train_00232_3_1.jpg Annotations\dehw_train_00232_3_1.png
JPEGImages\dehw_train_00391_1_0.jpg Annotations\dehw_train_00391_1_0.png
JPEGImages\dehw_train_00975_1_1.jpg Annotations\dehw_train_00975_1_1.png
JPEGImages\dehw_train_00805_0_1.jpg Annotations\dehw_train_00805_0_1.png
JPEGImages\dehw_train_00526_1_1.jpg Annotations\dehw_train_00526_1_1.png
JPEGImages\dehw_train_00221_0_0.jpg Annotations\dehw_train_00221_0_0.png
JPEGImages\dehw_train_00134_1_2.jpg Annotations\dehw_train_00134_1_2.png
JPEGImages\dehw_train_01048_1_2.jpg Annotations\dehw_train_01048_1_2.png
JPEGImages\dehw_train_00983_2_1.jpg Annotations\dehw_train_00983_2_1.png
JPEGImages\dehw_train_00166_1_1.jpg Annotations\dehw_train_00166_1_1.png
JPEGImages\dehw_train_00848_0_0.jpg Annotations\dehw_train_00848_0_0.png
JPEGImages\dehw_train_00411_1_2.jpg Annotations\dehw_train_00411_1_2.png
JPEGImages\dehw_train_00992_1_0.jpg Annotations\dehw_train_00992_1_0.png
JPEGImages\dehw_train_00296_1_1.jpg Annotations\dehw_train_00296_1_1.png
JPEGImages\dehw_train_00872_0_1.jpg Annotations\dehw_train_00872_0_1.png
JPEGImages\dehw_train_00454_0_0.jpg Annotations\dehw_train_00454_0_0.png
JPEGImages\dehw_train_00685_0_2.jpg Annotations\dehw_train_00685_0_2.png
JPEGImages\dehw_train_00386_1_0.jpg Annotations\dehw_train_00386_1_0.png
JPEGImages\dehw_train_00123_0_0.jpg Annotations\dehw_train_00123_0_0.png
JPEGImages\dehw_train_00271_1_1.jpg Annotations\dehw_train_00271_1_1.png
JPEGImages\dehw_train_00070_0_0.jpg Annotations\dehw_train_00070_0_0.png
JPEGImages\dehw_train_01063_2_2.jpg Annotations\dehw_train_01063_2_2.png
JPEGImages\dehw_train_00002_0_0.jpg Annotations\dehw_train_00002_0_0.png
JPEGImages\dehw_train_00271_0_1.jpg Annotations\dehw_train_00271_0_1.png
JPEGImages\dehw_train_00087_2_1.jpg Annotations\dehw_train_00087_2_1.png
JPEGImages\dehw_train_00435_1_2.jpg Annotations\dehw_train_00435_1_2.png
JPEGImages\dehw_train_00555_3_2.jpg Annotations\dehw_train_00555_3_2.png
JPEGImages\dehw_train_01026_1_1.jpg Annotations\dehw_train_01026_1_1.png
JPEGImages\dehw_train_00239_0_0.jpg Annotations\dehw_train_00239_0_0.png
JPEGImages\dehw_train_00228_2_2.jpg Annotations\dehw_train_00228_2_2.png
JPEGImages\dehw_train_00227_1_1.jpg Annotations\dehw_train_00227_1_1.png
JPEGImages\dehw_train_00101_2_1.jpg Annotations\dehw_train_00101_2_1.png
JPEGImages\dehw_train_00832_1_0.jpg Annotations\dehw_train_00832_1_0.png
JPEGImages\dehw_train_00380_2_3.jpg Annotations\dehw_train_00380_2_3.png
JPEGImages\dehw_train_00692_0_0.jpg Annotations\dehw_train_00692_0_0.png
JPEGImages\dehw_train_00633_2_1.jpg Annotations\dehw_train_00633_2_1.png
JPEGImages\dehw_train_00826_0_1.jpg Annotations\dehw_train_00826_0_1.png
JPEGImages\dehw_train_00435_0_0.jpg Annotations\dehw_train_00435_0_0.png
JPEGImages\dehw_train_00511_2_0.jpg Annotations\dehw_train_00511_2_0.png
JPEGImages\dehw_train_00041_2_0.jpg Annotations\dehw_train_00041_2_0.png
JPEGImages\dehw_train_00661_0_1.jpg Annotations\dehw_train_00661_0_1.png
JPEGImages\dehw_train_00859_2_1.jpg Annotations\dehw_train_00859_2_1.png
JPEGImages\dehw_train_00272_0_1.jpg Annotations\dehw_train_00272_0_1.png
JPEGImages\dehw_train_00249_3_2.jpg Annotations\dehw_train_00249_3_2.png
JPEGImages\dehw_train_00180_0_0.jpg Annotations\dehw_train_00180_0_0.png
JPEGImages\dehw_train_00075_0_1.jpg Annotations\dehw_train_00075_0_1.png
JPEGImages\dehw_train_00863_3_3.jpg Annotations\dehw_train_00863_3_3.png
JPEGImages\dehw_train_00140_2_0.jpg Annotations\dehw_train_00140_2_0.png
JPEGImages\dehw_train_00839_0_0.jpg Annotations\dehw_train_00839_0_0.png
JPEGImages\dehw_train_00181_0_1.jpg Annotations\dehw_train_00181_0_1.png
JPEGImages\dehw_train_01053_1_1.jpg Annotations\dehw_train_01053_1_1.png
JPEGImages\dehw_train_00569_2_0.jpg Annotations\dehw_train_00569_2_0.png
JPEGImages\dehw_train_00713_1_3.jpg Annotations\dehw_train_00713_1_3.png
JPEGImages\dehw_train_00940_1_1.jpg Annotations\dehw_train_00940_1_1.png
JPEGImages\dehw_train_00765_0_3.jpg Annotations\dehw_train_00765_0_3.png
JPEGImages\dehw_train_00856_1_0.jpg Annotations\dehw_train_00856_1_0.png
JPEGImages\dehw_train_00789_1_1.jpg Annotations\dehw_train_00789_1_1.png
JPEGImages\dehw_train_00845_1_1.jpg Annotations\dehw_train_00845_1_1.png
JPEGImages\dehw_train_00059_2_1.jpg Annotations\dehw_train_00059_2_1.png
JPEGImages\dehw_train_00821_2_2.jpg Annotations\dehw_train_00821_2_2.png
JPEGImages\dehw_train_00807_0_0.jpg Annotations\dehw_train_00807_0_0.png
JPEGImages\dehw_train_00608_0_0.jpg Annotations\dehw_train_00608_0_0.png
JPEGImages\dehw_train_00177_1_2.jpg Annotations\dehw_train_00177_1_2.png
JPEGImages\dehw_train_00366_1_1.jpg Annotations\dehw_train_00366_1_1.png
JPEGImages\dehw_train_00979_1_1.jpg Annotations\dehw_train_00979_1_1.png
JPEGImages\dehw_train_00064_2_0.jpg Annotations\dehw_train_00064_2_0.png
JPEGImages\dehw_train_00320_1_1.jpg Annotations\dehw_train_00320_1_1.png
JPEGImages\dehw_train_00044_0_2.jpg Annotations\dehw_train_00044_0_2.png
JPEGImages\dehw_train_00305_1_0.jpg Annotations\dehw_train_00305_1_0.png
JPEGImages\dehw_train_00678_1_0.jpg Annotations\dehw_train_00678_1_0.png
JPEGImages\dehw_train_00928_3_1.jpg Annotations\dehw_train_00928_3_1.png
JPEGImages\dehw_train_00807_0_2.jpg Annotations\dehw_train_00807_0_2.png
JPEGImages\dehw_train_00476_2_1.jpg Annotations\dehw_train_00476_2_1.png
JPEGImages\dehw_train_00604_3_2.jpg Annotations\dehw_train_00604_3_2.png
JPEGImages\dehw_train_00771_2_0.jpg Annotations\dehw_train_00771_2_0.png
JPEGImages\dehw_train_00228_0_1.jpg Annotations\dehw_train_00228_0_1.png
JPEGImages\dehw_train_00979_0_0.jpg Annotations\dehw_train_00979_0_0.png
JPEGImages\dehw_train_00239_0_1.jpg Annotations\dehw_train_00239_0_1.png
JPEGImages\dehw_train_00232_0_0.jpg Annotations\dehw_train_00232_0_0.png
JPEGImages\dehw_train_00269_3_2.jpg Annotations\dehw_train_00269_3_2.png
JPEGImages\dehw_train_00567_1_1.jpg Annotations\dehw_train_00567_1_1.png
JPEGImages\dehw_train_00183_2_2.jpg Annotations\dehw_train_00183_2_2.png
JPEGImages\dehw_train_00820_1_1.jpg Annotations\dehw_train_00820_1_1.png
JPEGImages\dehw_train_00450_0_0.jpg Annotations\dehw_train_00450_0_0.png
JPEGImages\dehw_train_00821_0_0.jpg Annotations\dehw_train_00821_0_0.png
JPEGImages\dehw_train_00233_0_0.jpg Annotations\dehw_train_00233_0_0.png
JPEGImages\dehw_train_00031_0_2.jpg Annotations\dehw_train_00031_0_2.png
JPEGImages\dehw_train_00854_0_0.jpg Annotations\dehw_train_00854_0_0.png
JPEGImages\dehw_train_00483_2_0.jpg Annotations\dehw_train_00483_2_0.png
JPEGImages\dehw_train_00169_1_2.jpg Annotations\dehw_train_00169_1_2.png
JPEGImages\dehw_train_00472_3_2.jpg Annotations\dehw_train_00472_3_2.png
JPEGImages\dehw_train_00029_0_1.jpg Annotations\dehw_train_00029_0_1.png
JPEGImages\dehw_train_00249_2_0.jpg Annotations\dehw_train_00249_2_0.png
JPEGImages\dehw_train_00958_1_1.jpg Annotations\dehw_train_00958_1_1.png
JPEGImages\dehw_train_00613_0_1.jpg Annotations\dehw_train_00613_0_1.png
JPEGImages\dehw_train_00570_1_0.jpg Annotations\dehw_train_00570_1_0.png
JPEGImages\dehw_train_00435_3_2.jpg Annotations\dehw_train_00435_3_2.png
JPEGImages\dehw_train_00806_0_0.jpg Annotations\dehw_train_00806_0_0.png
JPEGImages\dehw_train_00981_1_0.jpg Annotations\dehw_train_00981_1_0.png
JPEGImages\dehw_train_00541_0_1.jpg Annotations\dehw_train_00541_0_1.png
JPEGImages\dehw_train_01018_0_1.jpg Annotations\dehw_train_01018_0_1.png
JPEGImages\dehw_train_00089_3_1.jpg Annotations\dehw_train_00089_3_1.png
JPEGImages\dehw_train_01080_3_0.jpg Annotations\dehw_train_01080_3_0.png
JPEGImages\dehw_train_00663_4_2.jpg Annotations\dehw_train_00663_4_2.png
JPEGImages\dehw_train_00579_2_3.jpg Annotations\dehw_train_00579_2_3.png
JPEGImages\dehw_train_00608_2_0.jpg Annotations\dehw_train_00608_2_0.png
JPEGImages\dehw_train_00079_1_0.jpg Annotations\dehw_train_00079_1_0.png
JPEGImages\dehw_train_00564_0_2.jpg Annotations\dehw_train_00564_0_2.png
JPEGImages\dehw_train_00476_1_3.jpg Annotations\dehw_train_00476_1_3.png
JPEGImages\dehw_train_00129_0_0.jpg Annotations\dehw_train_00129_0_0.png
JPEGImages\dehw_train_00460_2_1.jpg Annotations\dehw_train_00460_2_1.png
JPEGImages\dehw_train_00169_0_1.jpg Annotations\dehw_train_00169_0_1.png
JPEGImages\dehw_train_00987_2_0.jpg Annotations\dehw_train_00987_2_0.png
JPEGImages\dehw_train_00292_1_1.jpg Annotations\dehw_train_00292_1_1.png
JPEGImages\dehw_train_00544_0_0.jpg Annotations\dehw_train_00544_0_0.png
JPEGImages\dehw_train_00821_1_2.jpg Annotations\dehw_train_00821_1_2.png
JPEGImages\dehw_train_00561_1_2.jpg Annotations\dehw_train_00561_1_2.png
